ID_encrypt,Start_Date,End_Date,IP_Address,What_kind_of_electives_do_you_have_,My_current_Monday_Wednesday_elective_is_,My_general_evaluation_of_this_teacher_is_1_,My_general_evaluation_of_this_course_is_1_,This_teacher_is_organized_and_prepared_1_,This_teacher_gives_interesting_activities_1_,This_teacher_explains_things_clearly_1_,This_teacher_answers_questions_well_1_,This_teacher_gives_students_chances_to_participate_in_class_1_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_1_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_1_,What_do_you_like_about_this_teacher_class_1_,What_changes_would_make_this_class_better_1_,My_current_Tuesday_Thursday_elective_is_1_,My_general_evaluation_of_this_teacher_is_2_,My_general_evaluation_of_this_course_is_2_,This_teacher_is_organized_and_prepared_2_,This_teacher_gives_interesting_activities_2_,This_teacher_explains_things_clearly_2_,This_teacher_answers_questions_well_2_,This_teacher_gives_students_chances_to_participate_in_class_2_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_2_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_2_,What_do_you_like_about_this_teacher_class_2_,What_changes_would_make_this_class_better_2_,Quarter
0x016CEB43D2C89A1440FF1892D5553A350E02B8204CAD53A4DB812E7E7221AB145517298EEFA48DDD774FA1F66F58C75EE09D8C16D78DB19CCBB008159929454293,11/8/2017 15:28,11/8/2017 15:30,172.58.21.39,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking 2 (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 IELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x0131BB99F429ADEA2A89C1771A0AC0F4054B2ED7B2E0228BD283AA7CEE35EFE327AC63E2091CCA6A7782018E1A3466192BAAB3F4653FFB6444F8163172A0A09D3E,11/8/2017 15:24,11/8/2017 15:25,74.213.237.146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01002D8861D5F1C1510330240039944C0A65812AC9B85684C690F638889DDF1CF443C492F7BB2BD91EEACD40CDDD1242183B95EA00D63C71C4655538AEED4CC60C,11/8/2017 15:05,11/8/2017 15:12,131.179.58.56,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Julie Normnton),A - Very good,A - Very good,I strongly agree,I somewhat agree,I somewhat agree,I somewhat agree,I strongly agree,Somewhat dissatisfied,Somewhat dissatisfied,"Clear Word explaination ","Do more listening excise ",Word Play - Vocabulary (with Joan Stein),B - Somewhat good,B - Somewhat good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,N/A (We did not use a text book in this class),Very satisfied,"Group work ","Do more word practice activities ",AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x0119EC565AFEECE81EC9643449D3ED9F026CB584C9691D696E89069275EE1CC2F5C43C0523E4CFB3A6869EDDB9C43C19966084469EC8A0B4661C7483343E03B3A4,11/8/2017 14:08,11/8/2017 14:10,131.179.58.91,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Julie Normnton),A - Very good,B - Somewhat good,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,Somewhat satisfied,Very satisfied,Do great activities,NULL,105 IELT (with Bobby Blundell),B - Somewhat good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01076369AC935CC94D63E6B6E7647BD25549B045D52F463C562F02746C5B642E95DBDC98C74EAF5C22A4552E8BD0DAAE1BAA585EE11CD79CCF2EEF0CD0F2664671,11/8/2017 13:25,11/8/2017 13:27,45.49.158.19,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,English through Movies (with David Chrisman),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,N/A (We did not use a text book in this class),Somewhat satisfied,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01403C42B626841056F9F25FCD49BD369DB1BA60376DA7F51EC1B6304A547B0157E75309039DFF5D0D33D372146355A99FA8248719113322483E470456A4582659,11/8/2017 13:25,11/8/2017 13:25,23.243.1.155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x015E8609CB6DA07F5FA43E368B857A9C80B2F18C50E99ABEC09AFF480F6FAF200B1057294DBEF647EAC6C5643241372143908D2110687CB3BABE3225F26F90AC6D,11/8/2017 13:13,11/8/2017 14:19,131.179.60.247,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,English through Movies (with David Chrisman),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Somewhat satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),C - Good,A - Very good,I strongly agree,I strongly agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat dissatisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x018C576193FE4CE7D11E78FCD5D68EA08226479286FDAADFE9FE3E375B437C3AE334241AB7D5F15842EC869AFD0B1E00030ED45AFE5256D6B7AD8BFD4C581E9CD0,11/8/2017 12:56,11/8/2017 12:58,172.248.34.72,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,English through Movies (with David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,Word Play - Vocabulary (with Joan Stein),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01D6ADDB7F5CAF69067D56DDFBD24CBE58DFFDE6A01FDD36428354C489E7B6E51D1A5CECEFD2903B68A4E3A55BB8C36481131CA776E69F42ADDBEBC889F88FF44E,5/2/2016 12:34,5/2/2016 12:34,172.56.41.49,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01116AE9F224A506959DA3AB381894FE2ACC86BA531204AF7222754CB0581E51C5EFBCE61068DFB49A726A059C290043F11CD23625B33A68F29323BBAB22B5C820,5/2/2016 9:01,5/2/2016 9:03,70.197.64.244,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 ELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0108455AC93E1591FD7A0399B0EEF51EBB1F98D56E04562DDF2168F3919F6F22A7246A554E0D9D161B51A2A7D6BAC907BE7EFDF39BB67401D04A228A667060AF55,4/29/2016 22:00,4/29/2016 22:05,45.49.145.223,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 TOEFL (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,I think this class is the most useful class for me!!!!,4 hours per week is not enough,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0179425FE606C82B4DF56C5BF16118EBE755AA7A9A6FD724B3CC4E6D220E85EC711BCE61ABB9EE9A1630F0C89EFB3F3B11A175EC133155B97A956BEE212038C2C3,4/29/2016 16:01,4/29/2016 16:05,23.243.55.106,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Current Events 1(with Scott Polisky),E - Very bad,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,"Hes so funny, he makes the class very fun and interesting",NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01F60744BF13CCA9A6CB7DA7CD7B5E383C1E2BF0701993F37E4A264C597774BD26F82E8AC4D869D15C13C1A2D6200F32DEA12DC4205138C0CBED87CFA45A23EFA1,4/29/2016 14:39,4/29/2016 14:40,166.170.50.146,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),B - Somewhat good,B - Somewhat good,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,I somewhat agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0161A6CEC9E09AEE8E3D1F1589B652C39A61A3B092B971333CEEAD91A102A6EF91C1BE0AB1D97AB04B919C4F06EE07F8CB5B29091C4967172E459055363323A1B1,4/29/2016 9:17,4/29/2016 9:19,128.97.109.70,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),A - Very good,B - Somewhat good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,105 ELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x017871ABFE5FFA88A44E33234BE8C9D1CD0CA768D675DAE786AF9B8AB6506FBF7199AC340D024CD974E1B94E6FE634DDEC5C2B12F823897669ABD5C4AFF2A9A4F8,4/26/2016 10:58,4/26/2016 11:02,169.232.212.164,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 1 (with David Chrisman),A - Very good,B - Somewhat good,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0172A0DB82757AA4AC52914680CCB00937B46F8F1E9F3E38B8211208BB36A2F1EAAC19F0A567B5C3282F310DF2967ACAE3AE2A6197669EE4F6FCB0F2CD62A5075C,4/25/2016 21:04,4/25/2016 21:07,98.112.22.27,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x017793E14F0D6F6AF793E388FD14E310F0B115192BD249B83B2D658E01E8B5F8B6F22DC116DA8FD0386A96658A8E024FF0C30116B9ECECA11E831E3193AB32F415,4/25/2016 15:59,4/25/2016 16:04,128.97.109.51,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 ELT (with Darren Butts),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x018531576B7212666F91E9FDB252C1217D6FEF2FAC79F9B17E7B340296F36B1E4B4255F47EFEE7D5B000299188F248D496D4D94D111570144F605106B38A48E945,4/25/2016 15:02,4/25/2016 15:02,169.232.212.11,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01085D24BEC205CF7271DFBDFA4463AB8E39096BFE5F0345E61ED50BA3FD77D0D645656BE2DA164D3E9C99AE8207EF9821BB7F1BFADDCFFD9E263C61360E14F530,4/25/2016 12:46,4/25/2016 12:48,169.232.212.161,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),B - Somewhat good,C - Good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0150920B3FCC9CD97F3E1EBE5E0607086F424B29B6F1D40BB0C8BF4397723221E1CCFC6991ABB303AA218ABAF2393FBFB41C726052BE0AFB85D9287CB7CC7433DD,4/25/2016 9:03,4/25/2016 15:42,169.232.212.25,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business 1 (with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x012AED001F0FE6497F6295FBA0C3B74E2A9C37F310AEE4F582FA68DC54EEBA2C45EBA3F2CEFEA40C611D2E58C870717ED8EF57A0E567503123EDA5CA6ADAA82B6C,4/24/2016 22:36,4/24/2016 22:37,23.241.148.30,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 TOEFL (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01DA9E27587ECB93DDFAD48F12D1B2890FE2950C9DD66F3BD0991448D2A1C8F670F2B2E4BB13152C36D22D6F438F3EC93BBDD9029F8EFEE4FF21B33E790303417B,4/24/2016 19:39,4/24/2016 19:44,76.169.61.60,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01990BCCCFC60A07191B94885D7FC6FC3A64EC95DAA687959FF2979A13281BFBB51A922B410ECD1EBDCBA1037BF7071D18828E5AD532235EFB623F3D7558D94979,4/24/2016 18:11,4/24/2016 18:19,45.49.132.33,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business 1 (with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I somewhat agree,Somewhat satisfied,Very satisfied,Always talking about interesting topics,NULL,105 TOEFL (with Leigh Hall),A - Very good,B - Somewhat good,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01CCC966AB4FCF10801CFC9C2EF8BFC9217CEDFF7FC826EBD00B8A5D8AB73BDF50A228E7FA8E6769F5E21DD44259B17AFEF97D9A4E278912E43BDD4612E7BC9449,4/22/2016 20:46,4/22/2016 20:48,172.56.14.165,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 1 (with David Chrisman),A - Very good,B - Somewhat good,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Somewhat satisfied,enthusiasm,none,American Pronunciation(with Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01FE5C2FBFCB0D8C9763EFF4DE0276E4E6370E5FBE8393F8504DE667799D706676AC36DD524EC2C73CF930BF4DBA75D73212E0DFE643323EE32F69127699FE6D6B,4/22/2016 17:50,4/22/2016 17:52,23.240.183.90,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Pronunciation(with Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01358693099A34062CA97408E97DABE34A5087A959DA884E63481C7A9DCD3B83A2A3272565DCE64E66176EA1557523A93B5DE2CFB1989CF8046ABBCC65AD7AC042,4/22/2016 17:41,4/22/2016 17:44,172.56.40.63,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Pronunciation(with Shelley Reece),D - Somewhat bad,D - Somewhat bad,I somewhat agree,I somewhat disagree,I strongly agree,I strongly agree,I somewhat agree,Somewhat satisfied,Somewhat dissatisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x013AAE8253BB4F61A29F1DADFF12444901CFB7E762D366D7EC35ED22A4884AB1FBB48FBCAC8ADBA0E67F8D5FAEF0FB4B6C2033DEEB2D8ED714A6AEE2C17DD6AC44,4/22/2016 14:11,4/22/2016 14:12,172.56.41.91,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 2 (with Kyle Duncan),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 ELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0128275FA4092F8E6C01034A14F22F62669B8DE8A6A19102C1BD906123BFD68CF992ABDC50BA2BD08BCFE7AE9D988F1522D071534B4A0227052D42F01C97C246B3,4/22/2016 13:45,4/22/2016 13:46,75.82.156.231,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0163FB0BD622FA0B296F4DE89717B2F4E041BA8BEF1591F3E823ED3BA62855A7AC9736EF07F4BC98A33F940A991BAA5F3646213389BC64B547A1EC7EE6DB1A53D8,4/22/2016 12:17,4/22/2016 12:17,23.241.146.30,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01D17336310AAD233EAF9D01024BD7394957D0392052FC979E30AED560ECCC7224891F1551BB5584331289A25271AD4E92720263431F7A220176ADDCBA5590FAAA,4/22/2016 8:41,4/22/2016 8:45,169.232.212.170,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),C - Good,C - Good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x015420C33ABA65F546D7400312B2E79365026A22E8ED29055475DF100F245995733704C597EFC42054DFE39CAC8EEAABD36DC3CC080E08328F612E9BDAA105BD13,4/22/2016 8:38,4/22/2016 8:38,126.225.146.50,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x018D3A05DB22614146FF469BAB616D88BE9B8547846346F044DB93F01467ADB3B371815C3E53733E013E7E0141FA1E7C1F5BE36FCD17D62F7B19C3CD42CF0925D3,4/22/2016 8:28,4/22/2016 8:36,128.97.109.51,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 TOEFL (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Somewhat satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x013F167E031EFCF663A1BD0C4F3DF0F387047374DD9ED0E1EDD63B4522CAEAF430D75A6F5D16D0B76EA9F6733BE6608CAF9968CB78B6DF30B0C483AFEDB6584D9C,4/22/2016 8:16,4/22/2016 8:17,23.242.22.83,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01BD812EA0426F4EE5574DC2A0D39EF79EA8757CFE5E8ECAC491541D9268023476DF54CD7453BF3D740982BF6D6449BCE6917DFFFEC937380AFFB75624F070B278,4/21/2016 12:06,4/21/2016 12:17,75.83.8.26,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 ELT (with Darren Butts),A - Very good,B - Somewhat good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x013AE3AF01859E8231F1E60E1406F7E4393210311F8F6A4F89C1354F6A98E6D0C40362A0CF8A78BAB5051F85B5E039E212F3387694BECA365F7FBE49E82591F4F2,4/21/2016 10:53,4/21/2016 10:53,169.232.212.172,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0100EB56901F57DB4FC812B3FB76895A8DA681BCC5BF224EBCD3637A42D800BEBAE2F60AD8314AC341227D5242C5DA24983B7EFFC77891660CEC9E7ACB27354733,4/21/2016 8:21,4/21/2016 8:22,23.241.145.199,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 ELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x012874146C4424C1F7218DB6EB14D522BAF0E5FEE3DF16546FA2395984BB29A17482DE741859F96B54E596AE35C72DCA3710B2C0AADAC456E6E5334BBB1F178696,4/21/2016 4:05,4/21/2016 4:06,45.49.183.119,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01C45C5FA1FB9BF0410172D12158334D912853139D375D755E95BD7D7E4DBD590EF45A0E6C17B54F322C67E279724A5D6B794421EF56FA893019B0A2510F4341B3,4/21/2016 0:25,4/21/2016 0:26,45.49.145.223,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 2 (with Kyle Duncan),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,Current Events 1(with Scott Polisky),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01C876A450E1E7D3775B640F339BC3887449DDCD202118F5F2A9206748CDBC9F284AF34001935C166483FAD0648B84242E9FC432E5442A6791D1C4F728A76E5138,4/20/2016 21:24,4/20/2016 21:26,23.243.53.209,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,Current Events 1(with Scott Polisky),B - Somewhat good,B - Somewhat good,I strongly agree,I somewhat agree,I somewhat agree,I somewhat agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01778D32D3541EF20221C3F06649536489E17F34381EE8B6B66EAA0B9790988A8A0A1C4E9B41951B73FD6079C21896D03FC31FA960A6E8C405F0DA51053EA5A536,4/20/2016 20:41,4/20/2016 20:46,45.49.136.90,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 TOEFL (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Fawzia is my favorite teacher ever! Her teacher style is sharp and clear ! I very like it! By the way I wanna she can teach us all of the class!!!,Please give TOEFL class more courses times,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
